MONTH,DAY,WEEKDAY,AIRLINE,ORG_AIR,DEST_AIR,SCHED_DEP,DEP_DELAY,AIR_TIME,DIST,SCHED_ARR,ARR_DELAY,DIVERTED,CANCELLED
7,30,4,UA,ORD,SFO,1330,0.0,241.0,1846,1606,-16.0,0,0
7,30,4,F9,DEN,LAS,805,-11.0,89.0,628,855,8.0,0,0
7,30,4,AA,PHX,SNA,1020,-5.0,52.0,338,1141,-8.0,0,0
7,30,4,UA,IAH,SAN,1128,-3.0,163.0,1303,1244,-11.0,0,0
7,30,4,AA,IAH,PHL,1725,21.0,166.0,1325,2152,43.0,0,0
7,30,4,MQ,ORD,HPN,1825,82.0,93.0,738,2147,71.0,0,0
7,30,4,DL,ATL,DTW,1204,-2.0,86.0,594,1402,-11.0,0,0
7,30,4,OO,ORD,ICT,1324,22.0,90.0,588,1523,16.0,0,0
7,30,4,AA,DFW,IAD,2021,32.0,145.0,1172,26,8.0,0,0
7,30,4,DL,SFO,MSP,1107,-6.0,178.0,1589,1645,-20.0,0,0
7,30,4,VX,SFO,EWR,2135,-5.0,284.0,2565,555,-21.0,0,0
7,30,4,OO,ORD,LIT,1945,6.0,81.0,552,2131,6.0,0,0
7,30,4,UA,ORD,DEN,1739,72.0,118.0,888,1920,54.0,0,0
7,30,4,WN,ATL,LAS,2225,73.0,212.0,1747,2340,55.0,0,0
7,30,4,DL,MSP,IND,956,-6.0,63.0,503,1227,-19.0,0,0
7,30,4,AA,DEN,DFW,925,-4.0,91.0,641,1221,-7.0,0,0
7,30,4,DL,MSP,ANC,1742,-9.0,341.0,2519,2021,24.0,0,0
7,30,4,WN,LAS,SEA,1445,14.0,116.0,867,1720,-5.0,0,0
7,30,4,DL,ATL,DCA,920,-2.0,86.0,547,1103,1.0,0,0
7,30,4,WN,PHX,BWI,745,15.0,289.0,1999,1510,71.0,0,0
7,30,4,AA,LAX,ORD,600,-4.0,211.0,1744,1215,-19.0,0,0
7,30,4,EV,ATL,ABE,1444,-1.0,103.0,692,1652,17.0,0,0
7,30,4,WN,LAX,DEN,1030,18.0,108.0,862,1345,8.0,0,0
7,30,4,WN,LAX,ABQ,2205,99.0,91.0,677,50,108.0,0,0
7,30,4,AA,DFW,DTW,720,-1.0,135.0,986,1110,-15.0,0,0
7,30,4,OO,PHX,LAX,1850,68.0,61.0,370,2020,104.0,0,0
7,30,4,EV,ATL,HOU,1050,-3.0,95.0,696,1159,-18.0,0,0
7,30,4,DL,MSP,PHX,2153,-2.0,164.0,1276,2302,-8.0,0,0
7,30,4,HA,PHX,HNL,800,-9.0,375.0,2917,1130,-3.0,0,0
7,30,4,EV,ATL,ABE,1025,-3.0,108.0,692,1232,2.0,0,0
7,30,4,OO,MSP,PSC,1955,0.0,168.0,1254,2115,-4.0,0,0
7,30,4,EV,ATL,BMI,2108,-4.0,74.0,533,2142,8.0,0,0
7,30,4,DL,ATL,DTW,1347,-6.0,84.0,594,1542,2.0,0,0
7,30,4,EV,ATL,CAE,1530,-6.0,32.0,192,1635,-4.0,0,0
7,30,4,WN,PHX,DEN,1955,-5.0,79.0,602,2245,-20.0,0,0
7,30,4,EV,IAH,AMA,907,-6.0,77.0,517,1049,-5.0,0,0
7,30,4,OO,PHX,BUR,1405,-6.0,66.0,369,1540,-9.0,0,0
7,30,4,HA,LAX,OGG,1055,3.0,308.0,2486,1345,-2.0,0,0
7,30,4,DL,MSP,JFK,1114,-4.0,129.0,1029,1459,-13.0,0,0
7,30,4,WN,LAX,HOU,1900,20.0,175.0,1390,15,23.0,0,0
7,30,4,WN,LAX,MDW,1355,-7.0,206.0,1750,1955,7.0,0,0
7,30,4,UA,ORD,IAH,1731,6.0,141.0,925,2014,8.0,0,0
7,30,4,DL,MSP,IAD,1934,10.0,104.0,908,2255,-13.0,0,0
7,30,4,OO,ORD,ICT,951,0.0,91.0,588,1144,6.0,0,0
7,30,4,AA,DFW,TPA,1330,18.0,128.0,929,1659,12.0,0,0
7,30,4,AA,PHX,PDX,2255,-4.0,124.0,1009,128,-10.0,0,0
7,30,4,DL,MSP,DCA,1739,0.0,111.0,931,2100,28.0,0,0
7,30,4,AA,LAX,IAD,755,8.0,313.0,2288,1600,43.0,0,0
7,30,4,WN,PHX,ONT,1300,19.0,49.0,325,1405,17.0,0,0
7,30,4,MQ,ORD,OKC,727,-1.0,96.0,693,933,-15.0,0,0
7,30,4,VX,ORD,SFO,800,0.0,261.0,1846,1035,10.0,0,0
7,30,4,UA,SFO,DEN,2033,17.0,116.0,967,2359,15.0,0,0
7,30,4,DL,SFO,MSP,1515,-1.0,179.0,1589,2048,-15.0,0,0
7,30,4,F9,LAX,DEN,1006,-10.0,108.0,862,1329,-27.0,0,0
7,30,4,AA,IAH,DFW,1749,-7.0,41.0,224,1906,18.0,0,0
7,30,4,VX,SFO,AUS,1130,9.0,190.0,1504,1700,19.0,0,0
7,30,4,AA,PHX,BOI,1655,-2.0,99.0,735,1957,-9.0,0,0
7,30,4,UA,IAH,SNA,1430,-5.0,162.0,1346,1549,-24.0,0,0
7,30,4,WN,ATL,RSW,2220,22.0,69.0,515,2355,20.0,0,0
7,30,4,MQ,DFW,GJT,1830,-6.0,109.0,773,1949,-3.0,0,0
7,30,4,EV,ORD,TVC,1215,7.0,40.0,224,1424,0.0,0,0
7,30,4,WN,LAX,PDX,935,-3.0,105.0,834,1150,-24.0,0,0
7,30,4,EV,ATL,OAJ,905,-4.0,65.0,399,1026,4.0,0,0
7,30,4,DL,MSP,SAN,2157,19.0,191.0,1532,2341,8.0,0,0
7,30,4,WN,LAS,TUS,1505,10.0,54.0,365,1620,2.0,0,0
7,30,4,EV,DFW,FSM,845,-5.0,39.0,227,945,5.0,0,0
7,30,4,OO,IAH,BNA,1027,-4.0,87.0,657,1226,-8.0,0,0
7,30,4,EV,MSP,RST,1329,-4.0,18.0,76,1415,-3.0,0,0
7,30,4,AA,DEN,DFW,1617,2.0,89.0,641,1919,-8.0,0,0
7,30,4,AA,ORD,DCA,2003,-4.0,77.0,612,2300,91.0,0,0
7,30,4,EV,IAH,DTW,1452,0.0,145.0,1075,1841,-4.0,0,0
7,30,4,DL,ATL,IND,1639,3.0,64.0,432,1815,-2.0,0,0
7,30,4,AA,ORD,MIA,1841,1.0,148.0,1197,2304,-12.0,0,0
7,30,4,WN,ATL,MDW,1750,-3.0,86.0,591,1855,0.0,0,0
7,30,4,WN,PHX,SJC,1415,9.0,91.0,621,1600,9.0,0,0
7,30,4,UA,IAH,LAS,1802,41.0,155.0,1222,1913,27.0,0,0
7,30,4,EV,DFW,SAF,850,-7.0,79.0,551,937,-21.0,0,0
7,30,4,EV,ORD,RIC,1046,-5.0,93.0,642,1348,-16.0,0,0
7,30,4,EV,ORD,JAN,910,-3.0,100.0,677,1111,1.0,0,0
7,30,4,UA,DEN,PIT,2005,87.0,143.0,1290,107,72.0,0,0
7,30,4,EV,ORD,GRB,1553,-1.0,30.0,173,1653,-8.0,0,0
7,30,4,DL,ATL,IND,915,-2.0,60.0,432,1042,-4.0,0,0
7,30,4,VX,SFO,EWR,800,109.0,283.0,2565,1630,79.0,0,0
7,30,4,AA,DFW,DSM,2105,-7.0,86.0,624,2256,-16.0,0,0
7,30,4,DL,ATL,SAN,1926,-1.0,222.0,1892,2056,-6.0,0,0
7,30,4,WN,LAX,BNA,525,45.0,220.0,1797,1125,54.0,0,0
7,30,4,OO,DEN,BHM,1018,-5.0,134.0,1083,1359,-4.0,0,0
7,30,4,OO,SFO,PSP,1945,-8.0,64.0,421,2119,-15.0,0,0
7,30,4,OO,DEN,JAC,808,-7.0,61.0,406,939,-15.0,0,0
7,30,4,VX,LAX,DAL,1705,-1.0,165.0,1246,2210,23.0,0,0
7,30,4,DL,LAX,KOA,1715,1.0,303.0,2504,1958,7.0,0,0
7,30,4,NK,DFW,BWI,1330,47.0,172.0,1217,1735,54.0,0,0
7,30,4,AA,DFW,MSY,1820,3.0,69.0,447,1954,-6.0,0,0
7,30,4,UA,IAH,LAX,1959,77.0,167.0,1379,2129,99.0,0,0
7,30,4,UA,SFO,BOS,1320,17.0,296.0,2704,2207,-10.0,0,0
7,30,4,WN,LAX,SJC,1945,102.0,46.0,308,2050,91.0,0,0
7,30,4,WN,PHX,SAN,1730,51.0,49.0,304,1830,88.0,0,0
7,30,4,DL,MSP,MKE,1525,-8.0,46.0,297,1628,-9.0,0,0
7,30,4,EV,ORD,FAR,846,6.0,91.0,557,1044,-6.0,0,0
7,30,4,AA,PHX,IAH,1230,-6.0,141.0,1009,1711,0.0,0,0
7,30,4,UA,SFO,SEA,1756,12.0,84.0,679,1956,-1.0,0,0
7,30,4,MQ,ORD,ELP,2030,-3.0,159.0,1236,2245,-19.0,0,0
7,30,4,OO,PHX,SAT,1235,-5.0,118.0,843,1655,4.0,0,0
7,31,5,WN,DEN,BWI,950,56.0,166.0,1491,1515,30.0,0,0
7,31,5,UA,SFO,PDX,2014,9.0,72.0,550,2152,9.0,0,0
7,31,5,DL,ATL,GSO,1210,8.0,48.0,306,1327,1.0,0,0
7,31,5,UA,PHX,IAH,500,-6.0,135.0,1009,935,-8.0,0,0
7,31,5,AS,LAX,SEA,745,32.0,121.0,954,1030,14.0,0,0
7,31,5,EV,ORD,PNS,946,65.0,99.0,794,1208,40.0,0,0
7,31,5,WN,ATL,TPA,1355,15.0,61.0,406,1525,6.0,0,0
7,31,5,UA,DFW,DEN,1220,222.0,95.0,641,1327,212.0,0,0
7,31,5,UA,LAX,IAH,1136,95.0,178.0,1379,1702,97.0,0,0
7,31,5,AA,DFW,DCA,1955,18.0,142.0,1192,2356,1.0,0,0
7,31,5,AA,ORD,DEN,1715,43.0,134.0,888,1905,52.0,0,0
7,31,5,OO,DFW,ORD,650,29.0,112.0,802,920,11.0,0,0
7,31,5,DL,ATL,DFW,1130,0.0,102.0,731,1245,-16.0,0,0
7,31,5,OO,DEN,BIS,1410,-4.0,74.0,516,1647,-8.0,0,0
7,31,5,DL,ATL,RDU,728,1.0,58.0,356,845,4.0,0,0
7,31,5,UA,IAH,IAD,1706,-2.0,151.0,1190,2115,-17.0,0,0
7,31,5,AA,IAH,PHX,805,-5.0,132.0,1009,901,-8.0,0,0
7,31,5,OO,ORD,CHS,615,-8.0,97.0,760,928,-17.0,0,0
7,31,5,UA,SFO,JFK,2235,42.0,290.0,2586,707,23.0,0,0
7,31,5,MQ,DFW,ABI,1830,-1.0,38.0,158,1926,12.0,0,0
7,31,5,DL,MSP,SYR,1920,-1.0,97.0,860,2229,-17.0,0,0
7,31,5,EV,IAH,AEX,1545,-7.0,38.0,190,1647,-9.0,0,0
7,31,5,EV,DFW,JAN,1045,-5.0,65.0,408,1212,-10.0,0,0
7,31,5,MQ,DFW,ABI,2145,1.0,28.0,158,2234,-2.0,0,0
7,31,5,UA,DEN,SNA,1124,55.0,117.0,846,1246,44.0,0,0
7,31,5,DL,ATL,SAT,1414,0.0,112.0,874,1543,-13.0,0,0
7,31,5,DL,ATL,BNA,1235,15.0,39.0,214,1241,3.0,0,0
7,31,5,WN,PHX,STL,1400,13.0,167.0,1262,1850,55.0,0,0
7,31,5,EV,ORD,FSD,1601,9.0,76.0,462,1747,-1.0,0,0
7,31,5,EV,IAH,CLE,722,-4.0,148.0,1091,1121,-15.0,0,0
7,31,5,AA,LAX,HNL,800,-5.0,330.0,2556,1056,-1.0,0,0
7,31,5,WN,DEN,SMF,1725,0.0,125.0,909,1855,-10.0,0,0
7,31,5,OO,ORD,SPI,2111,,,174,2210,,0,1
7,31,5,DL,DFW,ATL,1716,-7.0,,731,2033,,1,0
7,31,5,UA,ORD,IAH,2100,18.0,120.0,925,2342,-2.0,0,0
7,31,5,EV,ORD,TYS,1118,-3.0,71.0,475,1354,-2.0,0,0
7,31,5,WN,LAS,BUR,1045,-3.0,42.0,223,1145,-5.0,0,0
7,31,5,EV,IAH,LEX,1016,-5.0,117.0,828,1334,3.0,0,0
7,31,5,WN,MSP,DEN,1800,0.0,98.0,680,1905,11.0,0,0
7,31,5,WN,LAS,OKC,2015,111.0,128.0,986,35,118.0,0,0
7,31,5,OO,LAX,OAK,1435,-2.0,51.0,337,1558,-10.0,0,0
7,31,5,WN,SFO,SAN,1540,24.0,73.0,447,1720,18.0,0,0
7,31,5,EV,ATL,TLH,1821,-5.0,36.0,223,1929,-10.0,0,0
7,31,5,AA,PHX,EWR,1520,27.0,241.0,2133,2304,22.0,0,0
7,31,5,WN,SFO,DEN,2010,6.0,116.0,967,2340,-10.0,0,0
7,31,5,AA,DFW,ORD,830,35.0,108.0,802,1050,35.0,0,0
7,31,5,WN,PHX,SAN,1915,73.0,46.0,304,2020,72.0,0,0
7,31,5,UA,SFO,SEA,1756,4.0,89.0,679,1956,2.0,0,0
7,31,5,EV,ATL,MGM,1500,6.0,35.0,147,1456,10.0,0,0
7,31,5,AA,DFW,RIC,2006,31.0,135.0,1158,1,10.0,0,0
7,31,5,WN,DEN,ABQ,2225,-4.0,50.0,349,2340,-14.0,0,0
7,31,5,DL,LAS,MSP,1325,-1.0,155.0,1299,1833,-14.0,0,0
7,31,5,OO,ORD,ICT,2030,,,588,2236,,0,1
7,31,5,EV,DFW,CAE,1510,-2.0,124.0,922,1841,-2.0,0,0
7,31,5,AA,DFW,PNS,1330,-5.0,80.0,604,1518,-20.0,0,0
7,31,5,AA,LAX,MIA,1215,45.0,297.0,2342,2035,68.0,0,0
7,31,5,UA,LAS,IAH,1508,11.0,171.0,1222,2021,9.0,0,0
7,31,5,UA,ORD,LGA,700,-2.0,95.0,733,1016,-16.0,0,0
7,31,5,DL,ATL,MCO,2200,-1.0,57.0,404,2328,-14.0,0,0
7,31,5,AA,ORD,SEA,1405,-3.0,243.0,1721,1641,-5.0,0,0
7,31,5,WN,DEN,IAD,1825,4.0,163.0,1452,2345,-14.0,0,0
7,31,5,EV,IAH,CLT,715,-1.0,129.0,912,1053,-4.0,0,0
7,31,5,AA,DFW,SEA,1715,6.0,219.0,1660,1933,-13.0,0,0
7,31,5,AA,PHX,ONT,1655,100.0,44.0,325,1804,99.0,0,0
7,31,5,EV,ATL,MYR,1551,-6.0,50.0,317,1716,-18.0,0,0
7,31,5,OO,ORD,ICT,1916,-3.0,82.0,588,2109,-3.0,0,0
7,31,5,AA,LAX,MCO,800,4.0,276.0,2218,1608,-3.0,0,0
7,31,5,DL,ATL,EWR,1743,-1.0,102.0,746,2017,-36.0,0,0
7,31,5,UA,ORD,SFO,1659,4.0,246.0,1846,1938,-7.0,0,0
7,31,5,UA,ORD,DEN,1610,26.0,129.0,888,1754,15.0,0,0
7,31,5,DL,ATL,RSW,1225,-2.0,78.0,515,1408,-2.0,0,0
7,31,5,AA,DFW,SEA,2205,197.0,209.0,1660,19,167.0,0,0
7,31,5,AS,LAX,SEA,1215,-4.0,123.0,954,1454,-13.0,0,0
7,31,5,WN,PHX,SJC,800,5.0,90.0,621,955,5.0,0,0
7,31,5,EV,IAH,CRP,1250,-6.0,38.0,201,1349,-12.0,0,0
7,31,5,MQ,ORD,LIT,1645,-6.0,79.0,552,1841,-17.0,0,0
7,31,5,DL,ATL,SEA,1905,0.0,296.0,2182,2129,19.0,0,0
7,31,5,UA,LAX,EWR,1003,91.0,271.0,2454,1835,66.0,0,0
7,31,5,OO,LAX,SJC,610,10.0,48.0,308,729,0.0,0,0
7,31,5,EV,IAH,MOB,1126,-5.0,64.0,427,1254,-11.0,0,0
7,31,5,DL,LAX,MCO,1410,4.0,270.0,2218,2205,7.0,0,0
7,31,5,DL,ATL,CHS,2155,30.0,39.0,259,2307,13.0,0,0
7,31,5,UA,DEN,AUS,955,-3.0,108.0,775,1305,-5.0,0,0
7,31,5,UA,DEN,MSP,1425,232.0,,680,1733,,0,1
7,31,5,DL,MSP,DTW,1530,-6.0,66.0,528,1810,-12.0,0,0
7,31,5,VX,SFO,LAS,900,127.0,66.0,414,1030,134.0,0,0
7,31,5,UA,SFO,ORD,1524,-6.0,204.0,1846,2132,-22.0,0,0
7,31,5,F9,DEN,PDX,2125,19.0,132.0,991,2255,19.0,0,0
7,31,5,EV,ORD,SGF,920,9.0,66.0,438,1056,10.0,0,0
7,31,5,EV,IAH,IND,1335,-3.0,127.0,844,1705,-3.0,0,0
7,31,5,WN,SFO,SAN,600,1.0,74.0,447,735,-5.0,0,0
7,31,5,OO,MSP,SBN,908,-5.0,57.0,411,1137,-22.0,0,0
7,31,5,EV,ATL,LNK,1943,12.0,,841,2112,,0,1
7,31,5,DL,ATL,DSM,2054,-1.0,105.0,743,2212,-2.0,0,0
7,31,5,DL,ATL,LIT,2230,39.0,64.0,453,2304,26.0,0,0
7,31,5,MQ,ORD,HPN,1508,0.0,98.0,738,1828,-25.0,0,0
7,31,5,AA,DFW,SEA,2030,48.0,227.0,1660,2247,40.0,0,0
7,31,5,OO,ORD,PAH,1355,-4.0,51.0,342,1519,-2.0,0,0
7,31,5,MQ,DFW,PNS,705,-1.0,91.0,604,853,3.0,0,0
7,31,5,AA,DFW,AUS,2040,-7.0,34.0,190,2141,-7.0,0,0
7,31,5,DL,LAX,SFO,1505,27.0,49.0,337,1625,24.0,0,0
7,31,5,EV,IAH,GJT,905,-1.0,141.0,979,1050,-5.0,0,0
7,31,5,UA,MSP,DEN,1655,15.0,97.0,680,1815,-10.0,0,0
7,31,5,DL,ATL,CHS,940,-2.0,43.0,259,1049,-11.0,0,0
7,31,5,UA,LAS,SFO,1456,-7.0,71.0,414,1645,-25.0,0,0
7,31,5,EV,DFW,TYS,1255,6.0,102.0,772,1557,14.0,0,0
7,31,5,AA,PHX,BWI,1520,26.0,230.0,1999,2246,25.0,0,0
7,31,5,AA,PHX,OGG,1040,-5.0,352.0,2845,1410,-8.0,0,0
7,31,5,EV,DFW,JAN,1835,6.0,59.0,408,2003,-3.0,0,0
7,31,5,EV,ATL,CHA,2306,,,106,2349,,0,1
7,31,5,UA,SFO,IAH,2347,15.0,199.0,1635,539,7.0,0,0
7,31,5,UA,ORD,OGG,930,-2.0,498.0,4184,1325,-8.0,0,0
7,31,5,UA,ORD,MSP,906,8.0,62.0,334,1040,3.0,0,0
7,31,5,MQ,DFW,CVG,1020,-4.0,111.0,812,1341,-3.0,0,0
7,31,5,AA,PHX,DCA,1240,-6.0,225.0,1979,2004,-26.0,0,0
7,31,5,WN,LAX,MDW,1125,0.0,208.0,1750,1720,14.0,0,0
7,31,5,AA,LAX,DFW,50,1.0,153.0,1235,553,-6.0,0,0
7,31,5,AA,DFW,BWI,705,-6.0,146.0,1217,1109,-25.0,0,0
7,31,5,UA,DEN,ORD,1232,0.0,106.0,888,1558,-20.0,0,0
7,31,5,WN,LAX,SFO,1350,3.0,51.0,337,1505,1.0,0,0
7,31,5,DL,LAX,DTW,655,-1.0,230.0,1979,1425,-14.0,0,0
7,31,5,DL,SFO,SLC,1300,-6.0,77.0,599,1551,-11.0,0,0
7,31,5,UA,SFO,SAN,1040,-3.0,75.0,447,1221,-9.0,0,0
7,31,5,AA,PHX,LAS,1035,-7.0,44.0,255,1149,13.0,0,0
7,31,5,DL,ATL,CVG,725,0.0,56.0,373,845,-6.0,0,0
7,31,5,AA,DFW,AUS,1055,-2.0,32.0,190,1159,-18.0,0,0
7,31,5,B6,SFO,FLL,1431,-1.0,332.0,2584,2315,17.0,0,0
7,31,5,UA,ORD,IAD,1822,32.0,74.0,589,2120,8.0,0,0
7,31,5,UA,LAX,SFO,1340,-2.0,49.0,337,1514,-21.0,0,0
7,31,5,MQ,DFW,AEX,1740,69.0,45.0,285,1846,75.0,0,0
7,31,5,WN,ATL,MSY,1525,67.0,65.0,425,1605,49.0,0,0
7,31,5,OO,MSP,ATW,1305,-2.0,42.0,236,1409,1.0,0,0
7,31,5,WN,LAX,DEN,1625,86.0,114.0,862,1945,81.0,0,0
7,31,5,UA,IAH,MSY,1955,3.0,45.0,305,2109,-12.0,0,0
7,31,5,UA,ORD,CMH,1350,139.0,45.0,296,1612,137.0,0,0
7,31,5,AA,ORD,LAX,955,,,1744,1223,,0,1
7,31,5,OO,MSP,OKC,902,-4.0,98.0,694,1115,-4.0,0,0
7,31,5,AA,DFW,OGG,1050,0.0,454.0,3711,1355,-9.0,0,0
7,31,5,DL,ATL,BTV,1926,-5.0,111.0,961,2204,29.0,0,0
7,31,5,UA,SFO,IAD,1612,-4.0,263.0,2419,30,-37.0,0,0
7,31,5,DL,ATL,ORF,726,-2.0,71.0,516,859,-8.0,0,0
7,31,5,AA,DFW,ORD,1020,7.0,111.0,802,1253,1.0,0,0
7,31,5,F9,ATL,AUS,1520,5.0,106.0,813,1635,1.0,0,0
7,31,5,EV,IAH,LIT,1259,-3.0,60.0,374,1432,-11.0,0,0
7,31,5,B6,LAX,JFK,1525,-3.0,282.0,2475,2353,-32.0,0,0
7,31,5,WN,PHX,SAT,1935,82.0,109.0,843,2345,73.0,0,0
7,31,5,OO,ATL,XNA,1515,77.0,88.0,589,1614,66.0,0,0
7,31,5,UA,IAH,PHL,1905,113.0,158.0,1325,2335,83.0,0,0
7,31,5,WN,SFO,SAN,1635,-3.0,75.0,447,1805,-6.0,0,0
7,31,5,UA,ORD,DFW,2225,-3.0,107.0,802,51,-22.0,0,0
7,31,5,VX,SFO,AUS,1130,20.0,188.0,1504,1700,16.0,0,0
7,31,5,EV,ORD,TVC,1345,-3.0,41.0,224,1554,-14.0,0,0
7,31,5,MQ,ORD,CLE,825,10.0,50.0,315,1044,0.0,0,0
7,31,5,DL,ATL,DAB,1905,-4.0,53.0,366,2030,41.0,0,0
7,31,5,EV,DFW,ACT,1525,-2.0,19.0,89,1609,-3.0,0,0
7,31,5,EV,IAH,CRP,916,-5.0,36.0,201,1017,-14.0,0,0
7,31,5,DL,LAX,ATL,1615,-4.0,231.0,1947,2340,-18.0,0,0
7,31,5,DL,MSP,BZN,2212,16.0,119.0,874,2339,3.0,0,0
7,31,5,MQ,DFW,GJT,1830,-4.0,123.0,773,1949,-5.0,0,0
7,31,5,WN,LAS,DAL,1525,112.0,159.0,1067,2005,148.0,0,0
7,31,5,AA,DFW,MFE,1520,2.0,64.0,469,1657,-1.0,0,0
7,31,5,EV,ORD,CAE,1351,-7.0,86.0,667,1652,-16.0,0,0
7,31,5,DL,ATL,MKE,1045,-1.0,94.0,669,1145,-16.0,0,0
7,31,5,NK,DFW,FLL,600,-4.0,148.0,1119,945,-1.0,0,0
7,31,5,AA,DFW,ORD,2010,-2.0,109.0,802,2244,-28.0,0,0
7,31,5,WN,LAS,SFO,2020,26.0,62.0,414,2155,14.0,0,0
7,31,5,WN,ATL,RIC,1340,-1.0,71.0,481,1520,-13.0,0,0
7,31,5,EV,IAH,MOB,1912,53.0,64.0,427,2036,48.0,0,0
7,31,5,OO,DEN,RAP,1515,22.0,45.0,300,1624,22.0,0,0
7,31,5,OO,DEN,AMA,1005,-7.0,53.0,359,1219,-2.0,0,0
7,31,5,NK,ORD,SAN,1044,-6.0,224.0,1723,1301,-25.0,0,0
7,31,5,AA,DFW,CLT,1330,11.0,122.0,936,1707,0.0,0,0
7,31,5,AA,SFO,ORD,1440,0.0,211.0,1846,2102,-19.0,0,0
7,31,5,OO,SFO,BOI,900,11.0,69.0,522,1142,0.0,0,0
7,31,5,DL,ATL,ECP,2206,28.0,40.0,240,2211,29.0,0,0
7,31,5,VX,SFO,JFK,915,3.0,295.0,2586,1759,-22.0,0,0
7,31,5,WN,LAS,MAF,815,-6.0,108.0,795,1215,-4.0,0,0
7,31,5,EV,ORD,CAK,1430,-3.0,53.0,343,1652,-2.0,0,0
7,31,5,OO,DEN,MAF,1001,-2.0,78.0,563,1246,3.0,0,0
7,31,5,DL,ATL,PNS,1505,-1.0,47.0,271,1523,-11.0,0,0
7,31,5,UA,LAX,ORD,39,9.0,207.0,1744,650,-7.0,0,0
7,31,5,DL,ATL,LGA,1345,4.0,97.0,762,1613,-23.0,0,0
7,31,5,OO,LAX,FAT,2230,-3.0,39.0,209,2336,15.0,0,0
7,31,5,AA,LAX,OGG,1725,-4.0,319.0,2486,2017,-16.0,0,0
7,31,5,DL,ATL,AGS,1921,0.0,26.0,143,2016,57.0,0,0
7,31,5,DL,ATL,SAV,1248,-5.0,37.0,214,1350,-6.0,0,0
7,31,5,EV,ATL,DHN,1934,-4.0,34.0,170,1933,44.0,0,0
7,31,5,DL,LAX,SLC,1640,35.0,77.0,590,1932,23.0,0,0
7,31,5,NK,MSP,DEN,1444,47.0,95.0,680,1550,42.0,0,0
7,31,5,EV,ORD,CWA,1408,48.0,39.0,212,1513,36.0,0,0
7,31,5,WN,PHX,DAL,715,52.0,118.0,879,1145,47.0,0,0
7,31,5,WN,LAS,OAK,1225,-3.0,64.0,407,1350,-7.0,0,0
7,31,5,AA,PHX,SEA,1025,-1.0,150.0,1107,1324,76.0,0,0
7,31,5,AA,ORD,BOS,1517,39.0,125.0,867,1845,39.0,0,0
7,31,5,DL,MSP,DEN,1934,-1.0,95.0,680,2038,-11.0,0,0
7,31,5,DL,PHX,DTW,600,262.0,192.0,1671,1257,247.0,0,0
7,31,5,F9,DEN,BNA,920,-1.0,121.0,1014,1249,-14.0,0,0
7,31,5,OO,PHX,SBP,2010,11.0,68.0,509,2150,-2.0,0,0
7,31,5,WN,PHX,HOU,615,-1.0,136.0,1020,1050,-6.0,0,0
8,1,6,AA,ORD,MIA,500,-6.0,149.0,1197,859,-17.0,0,0
8,1,6,MQ,ORD,ABQ,1120,-1.0,146.0,1118,1314,-14.0,0,0
8,1,6,DL,ATL,TLH,905,0.0,37.0,223,1005,-8.0,0,0
8,1,6,AA,PHX,SMF,717,-1.0,86.0,647,913,-10.0,0,0
8,1,6,UA,IAH,LGA,1852,0.0,172.0,1416,2330,-28.0,0,0
8,1,6,UA,SFO,EWR,801,-3.0,293.0,2565,1638,-13.0,0,0
8,1,6,NK,DFW,LGA,730,153.0,167.0,1389,1200,141.0,0,0
8,1,6,UA,SFO,IAD,844,1.0,267.0,2419,1658,-27.0,0,0
8,1,6,DL,ATL,MCO,1500,4.0,59.0,404,1633,-2.0,0,0
8,1,6,WN,DEN,PDX,2110,58.0,137.0,991,2250,52.0,0,0
8,1,6,DL,MSP,MSO,1137,-7.0,139.0,1013,1326,-2.0,0,0
8,1,6,DL,ATL,LIT,2230,-2.0,66.0,453,2301,-11.0,0,0
8,1,6,F9,DEN,CLE,921,6.0,146.0,1201,1415,-2.0,0,0
8,1,6,OO,LAX,SMF,1640,-1.0,60.0,373,1810,-1.0,0,0
8,1,6,AA,ORD,PHX,510,17.0,186.0,1440,643,4.0,0,0
8,1,6,DL,LAX,JFK,910,-2.0,290.0,2475,1752,-29.0,0,0
8,1,6,MQ,ORD,TYS,1505,-3.0,62.0,475,1746,-18.0,0,0
8,1,6,EV,DFW,BRO,2220,2.0,68.0,482,2356,-7.0,0,0
8,1,6,AA,DFW,TPA,1330,46.0,125.0,929,1659,39.0,0,0
8,1,6,WN,DEN,SJC,850,0.0,130.0,948,1025,-9.0,0,0
8,1,6,AA,LAX,HNL,800,-1.0,327.0,2556,1056,-3.0,0,0
8,1,6,F9,PHX,IAH,1920,0.0,131.0,1009,2355,1.0,0,0
8,1,6,UA,DEN,SFO,1105,-2.0,123.0,967,1246,-13.0,0,0
8,1,6,MQ,ORD,AZO,1310,-2.0,23.0,122,1501,-9.0,0,0
8,1,6,WN,DEN,MSY,1845,21.0,125.0,1062,2220,10.0,0,0
8,1,6,WN,LAS,PDX,1550,3.0,103.0,763,1805,-16.0,0,0
8,1,6,OO,ORD,MCI,1550,53.0,63.0,403,1727,44.0,0,0
8,1,6,MQ,DFW,JAN,1710,-3.0,59.0,408,1841,-10.0,0,0
8,1,6,UA,SFO,IAH,1212,-4.0,207.0,1635,1803,-1.0,0,0
