Data,Time,Radiation,Temperature,Pressure,Humidity,WindDirection(Degrees),Speed,TimeSunRise,TimeSunSet
11/25/2016 12:00:00 AM,04:45:02,1.21,45,30.46,100,142.9,10.12,06:37:00,17:42:00
11/25/2016 12:00:00 AM,04:40:04,1.2,45,30.45,101,180.71,10.12,06:37:00,17:42:00
11/25/2016 12:00:00 AM,04:35:02,1.23,45,30.46,101,165.3,11.25,06:37:00,17:42:00
11/25/2016 12:00:00 AM,04:30:02,1.22,45,30.45,101,139.72,9.0,06:37:00,17:42:00
11/25/2016 12:00:00 AM,04:25:04,1.23,45,30.45,101,154.07,11.25,06:37:00,17:42:00
11/25/2016 12:00:00 AM,04:15:02,1.23,46,30.46,101,40.63,6.75,06:37:00,17:42:00
11/25/2016 12:00:00 AM,04:10:03,1.18,46,30.46,101,100.81,3.37,06:37:00,17:42:00
11/25/2016 12:00:00 AM,04:05:02,1.19,46,30.46,101,171.83,11.25,06:37:00,17:42:00
11/25/2016 12:00:00 AM,04:00:02,1.22,46,30.46,101,129.98,9.0,06:37:00,17:42:00
11/25/2016 12:00:00 AM,03:55:04,1.23,46,30.46,101,115.27,9.0,06:37:00,17:42:00
11/25/2016 12:00:00 AM,03:50:04,1.21,46,30.46,101,120.28,3.37,06:37:00,17:42:00
11/25/2016 12:00:00 AM,03:45:05,1.25,46,30.46,101,129.33,4.5,06:37:00,17:42:00
11/25/2016 12:00:00 AM,03:40:02,1.23,46,30.46,101,124.46,9.0,06:37:00,17:42:00
11/25/2016 12:00:00 AM,03:35:02,1.18,46,30.46,101,154.88,4.5,06:37:00,17:42:00
11/25/2016 12:00:00 AM,03:30:02,1.19,46,30.46,101,72.88,0.0,06:37:00,17:42:00
11/25/2016 12:00:00 AM,03:25:04,1.22,46,30.46,101,170.29,2.25,06:37:00,17:42:00
11/25/2016 12:00:00 AM,03:20:02,1.22,46,30.46,101,147.78,4.5,06:37:00,17:42:00
11/25/2016 12:00:00 AM,03:15:03,1.19,46,30.46,101,136.66,7.87,06:37:00,17:42:00
11/25/2016 12:00:00 AM,03:10:04,1.2,46,30.46,101,139.3,6.75,06:37:00,17:42:00
11/25/2016 12:00:00 AM,03:05:04,1.2,46,30.46,101,143.51,6.75,06:37:00,17:42:00
11/25/2016 12:00:00 AM,03:00:02,1.19,46,30.46,101,178.93,6.75,06:37:00,17:42:00
11/25/2016 12:00:00 AM,02:55:05,1.22,46,30.46,100,139.16,6.75,06:37:00,17:42:00
11/25/2016 12:00:00 AM,02:50:02,1.21,46,30.46,100,125.2,5.62,06:37:00,17:42:00
11/25/2016 12:00:00 AM,02:45:03,1.22,46,30.46,100,93.37,9.0,06:37:00,17:42:00
11/25/2016 12:00:00 AM,02:40:04,1.24,46,30.46,100,133.94,7.87,06:37:00,17:42:00
11/25/2016 12:00:00 AM,02:35:03,1.22,46,30.47,99,151.37,6.75,06:37:00,17:42:00
11/25/2016 12:00:00 AM,02:30:02,1.22,45,30.47,99,137.77,9.0,06:37:00,17:42:00
11/25/2016 12:00:00 AM,02:25:05,1.16,45,30.47,98,174.71,6.75,06:37:00,17:42:00
11/25/2016 12:00:00 AM,02:20:05,1.18,45,30.47,96,152.8,7.87,06:37:00,17:42:00
11/25/2016 12:00:00 AM,02:15:04,1.19,45,30.47,94,134.49,9.0,06:37:00,17:42:00
11/25/2016 12:00:00 AM,02:10:01,1.23,45,30.47,94,136.29,9.0,06:37:00,17:42:00
11/25/2016 12:00:00 AM,02:05:02,1.21,45,30.47,94,156.42,4.5,06:37:00,17:42:00
11/25/2016 12:00:00 AM,02:00:03,1.23,45,30.47,95,128.8,10.12,06:37:00,17:42:00
11/25/2016 12:00:00 AM,01:55:04,1.2,45,30.48,98,104.19,9.0,06:37:00,17:42:00
11/25/2016 12:00:00 AM,01:50:05,1.23,46,30.48,100,144.39,11.25,06:37:00,17:42:00
11/25/2016 12:00:00 AM,01:45:02,1.21,46,30.48,101,124.06,7.87,06:37:00,17:42:00
11/25/2016 12:00:00 AM,01:40:02,1.2,46,30.48,101,163.54,10.12,06:37:00,17:42:00
11/25/2016 12:00:00 AM,01:35:05,1.23,47,30.48,101,180.22,7.87,06:37:00,17:42:00
11/25/2016 12:00:00 AM,01:30:02,1.2,47,30.49,101,185.51,5.62,06:37:00,17:42:00
11/25/2016 12:00:00 AM,01:25:05,1.25,47,30.49,101,114.87,9.0,06:37:00,17:42:00
11/25/2016 12:00:00 AM,01:20:02,1.2,47,30.49,101,68.54,10.12,06:37:00,17:42:00
11/25/2016 12:00:00 AM,01:15:02,1.18,47,30.49,101,138.47,11.25,06:37:00,17:42:00
11/25/2016 12:00:00 AM,01:10:02,1.23,47,30.49,101,110.66,9.0,06:37:00,17:42:00
11/25/2016 12:00:00 AM,01:05:04,1.23,47,30.49,101,20.74,2.25,06:37:00,17:42:00
11/25/2016 12:00:00 AM,01:00:03,1.21,47,30.49,101,111.5,11.25,06:37:00,17:42:00
11/25/2016 12:00:00 AM,00:55:03,1.2,47,30.49,101,153.09,6.75,06:37:00,17:42:00
11/25/2016 12:00:00 AM,00:50:06,1.22,47,30.49,101,124.77,10.12,06:37:00,17:42:00
11/25/2016 12:00:00 AM,00:45:05,1.18,47,30.49,101,130.12,10.12,06:37:00,17:42:00
11/25/2016 12:00:00 AM,00:40:03,1.22,46,30.49,101,154.82,6.75,06:37:00,17:42:00
11/25/2016 12:00:00 AM,00:35:05,1.23,46,30.49,101,117.79,5.62,06:37:00,17:42:00
11/25/2016 12:00:00 AM,00:30:02,1.23,45,30.49,100,176.33,7.87,06:37:00,17:42:00
11/25/2016 12:00:00 AM,00:25:02,1.2,45,30.49,100,172.57,9.0,06:37:00,17:42:00
11/25/2016 12:00:00 AM,00:20:05,1.22,45,30.49,100,153.25,7.87,06:37:00,17:42:00
11/25/2016 12:00:00 AM,00:15:04,1.21,45,30.49,100,139.96,6.75,06:37:00,17:42:00
11/25/2016 12:00:00 AM,00:10:04,1.22,46,30.5,100,168.35,4.5,06:37:00,17:42:00
11/25/2016 12:00:00 AM,00:05:03,1.27,46,30.49,100,157.54,5.62,06:37:00,17:42:00
11/25/2016 12:00:00 AM,00:00:08,1.19,46,30.49,100,113.23,13.5,06:37:00,17:42:00
11/24/2016 12:00:00 AM,23:55:05,1.21,47,30.5,100,116.56,12.37,06:37:00,17:42:00
11/24/2016 12:00:00 AM,23:50:02,1.24,47,30.5,100,45.31,6.75,06:37:00,17:42:00
11/24/2016 12:00:00 AM,23:45:05,1.19,47,30.5,100,136.11,12.37,06:37:00,17:42:00
11/24/2016 12:00:00 AM,23:40:05,1.23,47,30.5,100,123.06,9.0,06:37:00,17:42:00
11/24/2016 12:00:00 AM,23:35:07,1.2,47,30.5,100,133.43,9.0,06:37:00,17:42:00
11/24/2016 12:00:00 AM,23:30:03,1.22,46,30.5,99,102.18,7.87,06:37:00,17:42:00
11/24/2016 12:00:00 AM,23:25:06,1.23,46,30.5,99,175.83,4.5,06:37:00,17:42:00
11/24/2016 12:00:00 AM,23:20:08,1.22,46,30.5,98,170.36,3.37,06:37:00,17:42:00
11/24/2016 12:00:00 AM,23:15:05,1.22,45,30.5,96,180.38,7.87,06:37:00,17:42:00
11/24/2016 12:00:00 AM,23:10:03,1.2,45,30.5,93,161.59,5.62,06:37:00,17:42:00
11/24/2016 12:00:00 AM,23:05:02,1.22,44,30.5,89,142.49,6.75,06:37:00,17:42:00
11/24/2016 12:00:00 AM,23:00:05,1.2,44,30.5,90,180.96,10.12,06:37:00,17:42:00
11/24/2016 12:00:00 AM,22:55:01,1.21,44,30.5,95,169.03,10.12,06:37:00,17:42:00
11/24/2016 12:00:00 AM,22:50:06,1.22,44,30.5,99,173.66,6.75,06:37:00,17:42:00
11/24/2016 12:00:00 AM,22:45:03,1.21,45,30.5,100,152.22,11.25,06:37:00,17:42:00
11/24/2016 12:00:00 AM,22:40:05,1.2,45,30.51,100,174.04,5.62,06:37:00,17:42:00
11/24/2016 12:00:00 AM,22:35:04,1.2,46,30.51,100,114.45,2.25,06:37:00,17:42:00
11/24/2016 12:00:00 AM,22:30:09,1.22,46,30.5,100,122.77,14.62,06:37:00,17:42:00
11/24/2016 12:00:00 AM,22:25:03,1.23,46,30.51,100,101.71,5.62,06:37:00,17:42:00
11/24/2016 12:00:00 AM,22:20:01,1.21,46,30.51,100,149.71,11.25,06:37:00,17:42:00
11/24/2016 12:00:00 AM,22:15:05,1.25,45,30.51,100,134.5,9.0,06:37:00,17:42:00
11/24/2016 12:00:00 AM,22:10:05,1.2,45,30.5,101,158.94,7.87,06:37:00,17:42:00
11/24/2016 12:00:00 AM,22:05:03,1.2,45,30.5,101,138.82,9.0,06:37:00,17:42:00
11/24/2016 12:00:00 AM,22:00:02,1.21,46,30.5,101,105.55,9.0,06:37:00,17:42:00
11/24/2016 12:00:00 AM,21:55:03,1.21,46,30.5,101,175.69,3.37,06:37:00,17:42:00
11/24/2016 12:00:00 AM,21:50:04,1.21,47,30.5,101,142.34,9.0,06:37:00,17:42:00
11/24/2016 12:00:00 AM,21:45:02,1.24,47,30.5,101,178.78,3.37,06:37:00,17:42:00
11/24/2016 12:00:00 AM,21:40:03,1.23,47,30.51,101,109.14,4.5,06:37:00,17:42:00
11/24/2016 12:00:00 AM,21:35:04,1.21,47,30.5,101,145.5,6.75,06:37:00,17:42:00
11/24/2016 12:00:00 AM,21:30:02,1.24,46,30.5,101,158.93,5.62,06:37:00,17:42:00
11/24/2016 12:00:00 AM,21:25:05,1.25,46,30.5,101,95.46,7.87,06:37:00,17:42:00
11/24/2016 12:00:00 AM,21:20:01,1.25,46,30.5,100,137.63,11.25,06:37:00,17:42:00
11/24/2016 12:00:00 AM,21:15:03,1.22,46,30.5,100,112.92,7.87,06:37:00,17:42:00
11/24/2016 12:00:00 AM,21:10:02,1.24,46,30.5,100,103.61,5.62,06:37:00,17:42:00
11/24/2016 12:00:00 AM,21:05:02,1.17,46,30.5,100,182.92,6.75,06:37:00,17:42:00
11/24/2016 12:00:00 AM,21:00:08,1.15,46,30.5,100,160.16,6.75,06:37:00,17:42:00
11/24/2016 12:00:00 AM,20:55:04,1.23,46,30.5,99,148.93,3.37,06:37:00,17:42:00
11/24/2016 12:00:00 AM,20:50:04,1.22,46,30.5,99,124.92,2.25,06:37:00,17:42:00
11/24/2016 12:00:00 AM,20:45:02,1.2,45,30.5,99,116.75,5.62,06:37:00,17:42:00
11/24/2016 12:00:00 AM,20:40:05,1.2,45,30.5,98,146.41,7.87,06:37:00,17:42:00
11/24/2016 12:00:00 AM,20:35:01,1.2,45,30.5,97,126.76,4.5,06:37:00,17:42:00
11/24/2016 12:00:00 AM,20:30:13,1.21,44,30.5,97,156.59,9.0,06:37:00,17:42:00
11/24/2016 12:00:00 AM,20:25:05,1.19,44,30.5,98,134.86,9.0,06:37:00,17:42:00
11/24/2016 12:00:00 AM,20:20:01,1.22,44,30.5,98,160.78,6.75,06:37:00,17:42:00
11/24/2016 12:00:00 AM,20:15:07,1.21,45,30.5,99,106.98,10.12,06:37:00,17:42:00
11/24/2016 12:00:00 AM,20:10:02,1.22,45,30.5,100,127.93,11.25,06:37:00,17:42:00
11/24/2016 12:00:00 AM,20:05:08,1.19,46,30.5,100,149.11,4.5,06:37:00,17:42:00
11/24/2016 12:00:00 AM,20:00:05,1.24,46,30.5,100,151.96,2.25,06:37:00,17:42:00
11/24/2016 12:00:00 AM,19:55:04,1.2,46,30.5,100,160.39,7.87,06:37:00,17:42:00
11/24/2016 12:00:00 AM,19:50:03,1.23,46,30.5,100,143.35,4.5,06:37:00,17:42:00
11/24/2016 12:00:00 AM,19:45:05,1.23,46,30.49,100,129.02,7.87,06:37:00,17:42:00
11/24/2016 12:00:00 AM,19:40:04,1.23,45,30.49,100,174.11,3.37,06:37:00,17:42:00
11/24/2016 12:00:00 AM,19:35:04,1.22,45,30.49,100,122.33,15.75,06:37:00,17:42:00
11/24/2016 12:00:00 AM,19:30:01,1.23,45,30.49,100,146.03,9.0,06:37:00,17:42:00
11/24/2016 12:00:00 AM,19:25:05,1.22,46,30.49,100,168.18,3.37,06:37:00,17:42:00
11/24/2016 12:00:00 AM,19:20:01,1.21,46,30.48,100,134.51,7.87,06:37:00,17:42:00
11/24/2016 12:00:00 AM,19:15:01,1.22,46,30.48,100,78.23,9.0,06:37:00,17:42:00
11/24/2016 12:00:00 AM,19:10:03,1.25,46,30.49,100,144.63,10.12,06:37:00,17:42:00
11/24/2016 12:00:00 AM,19:05:02,1.2,46,30.48,100,162.99,6.75,06:37:00,17:42:00
11/24/2016 12:00:00 AM,19:00:05,1.22,46,30.48,100,137.83,7.87,06:37:00,17:42:00
11/24/2016 12:00:00 AM,18:55:01,1.22,46,30.48,100,80.57,7.87,06:37:00,17:42:00
11/24/2016 12:00:00 AM,18:50:02,1.19,46,30.48,99,86.64,5.62,06:37:00,17:42:00
11/24/2016 12:00:00 AM,18:45:02,1.2,46,30.48,99,144.77,6.75,06:37:00,17:42:00
11/24/2016 12:00:00 AM,18:40:04,1.2,46,30.48,99,101.71,7.87,06:37:00,17:42:00
11/24/2016 12:00:00 AM,18:35:05,1.22,46,30.48,98,171.88,3.37,06:37:00,17:42:00
11/24/2016 12:00:00 AM,18:30:04,1.23,45,30.48,96,150.97,9.0,06:37:00,17:42:00
11/24/2016 12:00:00 AM,18:25:05,1.2,45,30.48,93,145.06,7.87,06:37:00,17:42:00
11/24/2016 12:00:00 AM,18:20:03,1.21,44,30.47,87,128.45,6.75,06:37:00,17:42:00
11/24/2016 12:00:00 AM,18:15:01,1.21,44,30.47,85,187.69,7.87,06:37:00,17:42:00
11/24/2016 12:00:00 AM,18:10:03,1.19,44,30.47,88,193.36,6.75,06:37:00,17:42:00
11/24/2016 12:00:00 AM,18:05:03,1.21,44,30.47,92,131.06,7.87,06:37:00,17:42:00
11/24/2016 12:00:00 AM,18:00:02,1.21,45,30.47,92,125.54,11.25,06:37:00,17:42:00
11/24/2016 12:00:00 AM,17:55:01,1.22,45,30.47,90,126.93,4.5,06:37:00,17:42:00
11/24/2016 12:00:00 AM,17:50:02,1.63,45,30.47,88,130.8,7.87,06:37:00,17:42:00
11/24/2016 12:00:00 AM,17:45:01,3.3,45,30.47,91,108.82,4.5,06:37:00,17:42:00
11/24/2016 12:00:00 AM,17:40:05,4.8,45,30.46,90,87.77,3.37,06:37:00,17:42:00
11/24/2016 12:00:00 AM,17:35:03,11.5,45,30.46,86,145.87,10.12,06:37:00,17:42:00
11/24/2016 12:00:00 AM,17:30:06,22.77,45,30.46,87,124.05,11.25,06:37:00,17:42:00
11/24/2016 12:00:00 AM,17:25:03,37.67,44,30.46,91,131.5,5.62,06:37:00,17:42:00
11/24/2016 12:00:00 AM,17:20:04,48.66,44,30.46,96,155.79,10.12,06:37:00,17:42:00
11/24/2016 12:00:00 AM,17:15:02,61.02,44,30.46,98,127.3,5.62,06:37:00,17:42:00
11/24/2016 12:00:00 AM,17:10:01,68.78,44,30.46,99,138.42,13.5,06:37:00,17:42:00
11/24/2016 12:00:00 AM,17:05:02,66.37,44,30.46,99,157.88,9.0,06:37:00,17:42:00
11/24/2016 12:00:00 AM,17:00:02,65.9,45,30.45,100,142.75,11.25,06:37:00,17:42:00
11/24/2016 12:00:00 AM,16:55:03,71.85,45,30.45,100,109.21,7.87,06:37:00,17:42:00
11/24/2016 12:00:00 AM,16:50:02,80.97,46,30.45,100,111.53,4.5,06:37:00,17:42:00
11/24/2016 12:00:00 AM,16:45:03,95.16,46,30.45,100,65.31,9.0,06:37:00,17:42:00
11/24/2016 12:00:00 AM,16:40:08,99.61,46,30.45,101,90.62,6.75,06:37:00,17:42:00
11/24/2016 12:00:00 AM,16:35:01,160.2,46,30.45,101,141.72,10.12,06:37:00,17:42:00
11/24/2016 12:00:00 AM,16:30:04,274.14,45,30.44,100,141.41,9.0,06:37:00,17:42:00
11/24/2016 12:00:00 AM,16:25:05,144.55,45,30.44,100,158.01,13.5,06:37:00,17:42:00
11/24/2016 12:00:00 AM,16:20:05,160.33,45,30.45,100,154.54,9.0,06:37:00,17:42:00
11/24/2016 12:00:00 AM,16:15:02,97.65,46,30.45,100,95.65,6.75,06:37:00,17:42:00
11/24/2016 12:00:00 AM,16:10:05,117.82,47,30.44,100,111.62,9.0,06:37:00,17:42:00
11/24/2016 12:00:00 AM,16:05:02,200.33,47,30.44,100,63.72,10.12,06:37:00,17:42:00
11/24/2016 12:00:00 AM,16:00:04,176.72,47,30.44,100,91.39,4.5,06:37:00,17:42:00
11/24/2016 12:00:00 AM,15:55:02,163.47,47,30.44,100,75.94,6.75,06:37:00,17:42:00
11/24/2016 12:00:00 AM,15:50:05,181.0,47,30.44,100,25.22,9.0,06:37:00,17:42:00
11/24/2016 12:00:00 AM,15:45:04,118.75,48,30.44,100,65.39,10.12,06:37:00,17:42:00
11/24/2016 12:00:00 AM,15:40:02,141.42,48,30.44,100,78.87,4.5,06:37:00,17:42:00
11/24/2016 12:00:00 AM,15:35:05,168.45,48,30.44,100,85.99,4.5,06:37:00,17:42:00
11/24/2016 12:00:00 AM,15:30:03,140.97,48,30.44,100,96.01,6.75,06:37:00,17:42:00
11/24/2016 12:00:00 AM,15:25:02,181.81,48,30.44,100,92.64,4.5,06:37:00,17:42:00
11/24/2016 12:00:00 AM,15:20:02,172.05,48,30.44,99,66.46,10.12,06:37:00,17:42:00
11/24/2016 12:00:00 AM,15:15:03,201.28,49,30.44,99,92.59,7.87,06:37:00,17:42:00
11/24/2016 12:00:00 AM,15:10:02,307.64,49,30.44,99,92.45,5.62,06:37:00,17:42:00
11/24/2016 12:00:00 AM,15:05:01,388.03,49,30.44,99,109.85,9.0,06:37:00,17:42:00
11/24/2016 12:00:00 AM,15:00:07,279.64,49,30.44,98,114.94,4.5,06:37:00,17:42:00
11/24/2016 12:00:00 AM,14:55:02,268.84,49,30.44,97,0.42,13.5,06:37:00,17:42:00
11/24/2016 12:00:00 AM,14:50:05,176.85,50,30.44,96,109.65,11.25,06:37:00,17:42:00
11/24/2016 12:00:00 AM,14:45:05,209.25,52,30.44,94,84.43,9.0,06:37:00,17:42:00
11/24/2016 12:00:00 AM,14:40:05,292.73,53,30.44,93,113.89,6.75,06:37:00,17:42:00
11/24/2016 12:00:00 AM,14:35:05,438.57,53,30.44,91,31.56,4.5,06:37:00,17:42:00
11/24/2016 12:00:00 AM,14:30:01,530.66,53,30.44,88,206.25,3.37,06:37:00,17:42:00
11/24/2016 12:00:00 AM,14:25:03,394.6,54,30.44,83,73.7,5.62,06:37:00,17:42:00
11/24/2016 12:00:00 AM,14:20:02,691.56,54,30.44,78,118.93,5.62,06:37:00,17:42:00
11/24/2016 12:00:00 AM,14:15:05,831.29,54,30.44,77,54.1,2.25,06:37:00,17:42:00
11/24/2016 12:00:00 AM,14:10:05,686.3,53,30.44,77,207.51,3.37,06:37:00,17:42:00
11/24/2016 12:00:00 AM,14:05:08,834.4,52,30.44,81,157.42,7.87,06:37:00,17:42:00
11/24/2016 12:00:00 AM,14:00:05,855.47,51,30.44,88,1.18,3.37,06:37:00,17:42:00
11/24/2016 12:00:00 AM,13:55:01,801.54,49,30.45,95,128.64,4.5,06:37:00,17:42:00
11/24/2016 12:00:00 AM,13:50:05,502.77,48,30.45,96,94.3,5.62,06:37:00,17:42:00
11/24/2016 12:00:00 AM,13:45:08,354.12,49,30.45,98,77.92,5.62,06:37:00,17:42:00
11/24/2016 12:00:00 AM,13:40:02,287.67,49,30.45,99,30.2,3.37,06:37:00,17:42:00
11/24/2016 12:00:00 AM,13:35:02,423.61,49,30.45,98,70.3,11.25,06:37:00,17:42:00
11/24/2016 12:00:00 AM,13:30:05,405.05,50,30.45,96,90.69,7.87,06:37:00,17:42:00
11/24/2016 12:00:00 AM,13:25:02,463.83,51,30.45,96,0.7,14.62,06:37:00,17:42:00
11/24/2016 12:00:00 AM,13:20:03,571.77,51,30.45,95,9.85,4.5,06:37:00,17:42:00
11/24/2016 12:00:00 AM,13:15:03,638.78,51,30.45,96,89.5,4.5,06:37:00,17:42:00
11/24/2016 12:00:00 AM,13:10:01,703.84,51,30.45,98,323.24,4.5,06:37:00,17:42:00
11/24/2016 12:00:00 AM,13:05:03,501.11,51,30.45,99,40.88,7.87,06:37:00,17:42:00
11/24/2016 12:00:00 AM,13:00:02,1051.84,50,30.45,99,51.84,6.75,06:37:00,17:42:00
11/24/2016 12:00:00 AM,12:55:02,468.86,50,30.45,99,91.71,10.12,06:37:00,17:42:00
11/24/2016 12:00:00 AM,12:50:05,214.89,50,30.46,99,79.17,2.25,06:37:00,17:42:00
11/24/2016 12:00:00 AM,12:45:03,631.81,50,30.46,99,41.74,6.75,06:37:00,17:42:00
11/24/2016 12:00:00 AM,12:40:05,456.36,50,30.46,99,52.02,5.62,06:37:00,17:42:00
11/24/2016 12:00:00 AM,12:35:02,262.09,50,30.46,99,53.7,7.87,06:37:00,17:42:00
11/24/2016 12:00:00 AM,12:30:02,497.62,50,30.46,99,61.81,7.87,06:37:00,17:42:00
11/24/2016 12:00:00 AM,12:25:03,423.73,50,30.47,99,69.78,5.62,06:37:00,17:42:00
11/24/2016 12:00:00 AM,12:20:02,556.7,50,30.47,98,89.98,6.75,06:37:00,17:42:00
11/24/2016 12:00:00 AM,12:15:02,739.77,50,30.47,98,149.14,5.62,06:37:00,17:42:00
11/24/2016 12:00:00 AM,12:10:03,631.79,50,30.47,97,30.95,13.5,06:37:00,17:42:00
11/24/2016 12:00:00 AM,12:05:05,533.42,50,30.47,96,114.74,5.62,06:37:00,17:42:00
11/24/2016 12:00:00 AM,12:00:03,964.75,50,30.47,97,97.71,5.62,06:37:00,17:42:00
11/24/2016 12:00:00 AM,11:55:02,535.91,50,30.47,98,349.32,1.12,06:37:00,17:42:00
11/24/2016 12:00:00 AM,11:50:05,532.16,50,30.47,97,30.78,6.75,06:37:00,17:42:00
11/24/2016 12:00:00 AM,11:45:02,574.6,50,30.47,96,24.57,9.0,06:37:00,17:42:00
11/24/2016 12:00:00 AM,11:40:01,447.83,51,30.47,94,92.95,7.87,06:37:00,17:42:00
11/24/2016 12:00:00 AM,11:35:04,413.77,52,30.47,92,349.99,7.87,06:37:00,17:42:00
11/24/2016 12:00:00 AM,11:30:02,649.44,52,30.47,90,63.56,6.75,06:37:00,17:42:00
11/24/2016 12:00:00 AM,11:25:06,790.55,52,30.48,88,38.19,9.0,06:37:00,17:42:00
11/24/2016 12:00:00 AM,11:20:05,671.52,52,30.47,82,54.91,7.87,06:37:00,17:42:00
11/24/2016 12:00:00 AM,11:15:02,878.59,52,30.48,79,191.8,5.62,06:37:00,17:42:00
11/24/2016 12:00:00 AM,11:10:02,802.54,53,30.48,76,71.36,6.75,06:37:00,17:42:00
11/24/2016 12:00:00 AM,11:05:05,813.88,53,30.48,68,25.22,3.37,06:37:00,17:42:00
11/24/2016 12:00:00 AM,11:00:02,842.14,53,30.48,68,114.88,10.12,06:37:00,17:42:00
11/24/2016 12:00:00 AM,10:55:03,825.93,52,30.48,70,143.98,10.12,06:37:00,17:42:00
11/24/2016 12:00:00 AM,10:50:02,836.3,50,30.48,80,156.14,3.37,06:37:00,17:42:00
11/24/2016 12:00:00 AM,10:45:02,752.48,49,30.49,88,133.85,5.62,06:37:00,17:42:00
11/24/2016 12:00:00 AM,10:40:02,346.83,49,30.49,94,107.05,7.87,06:37:00,17:42:00
11/24/2016 12:00:00 AM,10:35:02,676.75,49,30.49,95,36.7,11.25,06:37:00,17:42:00
11/24/2016 12:00:00 AM,10:30:05,406.4,50,30.49,94,301.88,3.37,06:37:00,17:42:00
11/24/2016 12:00:00 AM,10:25:05,808.93,50,30.49,92,62.3,4.5,06:37:00,17:42:00
11/24/2016 12:00:00 AM,10:20:05,696.41,50,30.49,92,110.51,5.62,06:37:00,17:42:00
11/24/2016 12:00:00 AM,10:15:02,447.02,50,30.49,93,122.54,3.37,06:37:00,17:42:00
11/24/2016 12:00:00 AM,10:10:17,519.7,50,30.49,91,138.52,11.25,06:37:00,17:42:00
11/24/2016 12:00:00 AM,10:05:02,505.87,50,30.5,90,99.26,12.37,06:37:00,17:42:00
11/24/2016 12:00:00 AM,10:00:05,473.85,51,30.49,88,8.33,10.12,06:37:00,17:42:00
11/24/2016 12:00:00 AM,09:55:05,700.69,52,30.49,85,23.11,4.5,06:37:00,17:42:00
11/24/2016 12:00:00 AM,09:50:05,685.18,52,30.49,84,72.98,5.62,06:37:00,17:42:00
11/24/2016 12:00:00 AM,09:45:02,683.24,52,30.49,82,83.52,9.0,06:37:00,17:42:00
11/24/2016 12:00:00 AM,09:40:05,657.96,52,30.49,76,51.93,5.62,06:37:00,17:42:00
11/24/2016 12:00:00 AM,09:35:05,647.18,52,30.49,73,131.85,10.12,06:37:00,17:42:00
11/24/2016 12:00:00 AM,09:30:02,609.45,52,30.49,66,154.29,6.75,06:37:00,17:42:00
11/24/2016 12:00:00 AM,09:25:03,616.77,52,30.49,56,116.86,2.25,06:37:00,17:42:00
11/24/2016 12:00:00 AM,09:20:01,594.32,51,30.49,59,138.34,1.12,06:37:00,17:42:00
11/24/2016 12:00:00 AM,09:15:05,587.2,50,30.49,60,37.12,3.37,06:37:00,17:42:00
11/24/2016 12:00:00 AM,09:10:02,564.75,49,30.49,72,68.37,4.5,06:37:00,17:42:00
11/24/2016 12:00:00 AM,09:05:04,550.28,49,30.49,79,30.65,3.37,06:37:00,17:42:00
11/24/2016 12:00:00 AM,09:00:05,523.8,48,30.49,87,94.75,4.5,06:37:00,17:42:00
11/24/2016 12:00:00 AM,08:55:02,516.38,47,30.49,99,64.73,7.87,06:37:00,17:42:00
11/24/2016 12:00:00 AM,08:50:04,487.17,47,30.49,99,95.36,3.37,06:37:00,17:42:00
11/24/2016 12:00:00 AM,08:45:04,324.09,46,30.49,99,40.62,5.62,06:37:00,17:42:00
11/24/2016 12:00:00 AM,08:40:02,440.24,46,30.48,99,110.81,5.62,06:37:00,17:42:00
11/24/2016 12:00:00 AM,08:35:04,367.79,46,30.49,99,65.99,3.37,06:37:00,17:42:00
11/24/2016 12:00:00 AM,08:30:04,316.82,46,30.48,98,77.87,4.5,06:37:00,17:42:00
11/24/2016 12:00:00 AM,08:25:05,367.53,47,30.48,99,72.43,7.87,06:37:00,17:42:00
11/24/2016 12:00:00 AM,08:20:03,331.67,47,30.48,99,80.18,3.37,06:37:00,17:42:00
11/24/2016 12:00:00 AM,08:15:01,340.61,47,30.47,100,152.96,2.25,06:37:00,17:42:00
11/24/2016 12:00:00 AM,08:10:03,344.56,47,30.48,100,147.57,3.37,06:37:00,17:42:00
11/24/2016 12:00:00 AM,08:05:02,340.89,47,30.47,101,144.13,4.5,06:37:00,17:42:00
11/24/2016 12:00:00 AM,08:00:02,310.49,47,30.47,101,136.37,2.25,06:37:00,17:42:00
11/24/2016 12:00:00 AM,07:55:04,297.89,46,30.47,100,146.27,7.87,06:37:00,17:42:00
11/24/2016 12:00:00 AM,07:50:02,123.95,46,30.47,100,134.82,11.25,06:37:00,17:42:00
11/24/2016 12:00:00 AM,07:45:02,98.3,46,30.47,100,64.88,5.62,06:37:00,17:42:00
11/24/2016 12:00:00 AM,07:40:02,99.19,46,30.47,100,113.47,12.37,06:37:00,17:42:00
11/24/2016 12:00:00 AM,07:35:02,30.79,46,30.47,100,165.47,4.5,06:37:00,17:42:00
11/24/2016 12:00:00 AM,07:30:02,75.13,45,30.47,100,109.17,9.0,06:37:00,17:42:00
11/24/2016 12:00:00 AM,07:25:02,79.47,45,30.47,100,164.59,9.0,06:37:00,17:42:00
11/24/2016 12:00:00 AM,07:20:03,58.91,45,30.47,100,181.8,10.12,06:37:00,17:42:00
11/24/2016 12:00:00 AM,07:15:02,56.5,45,30.47,99,146.3,10.12,06:37:00,17:42:00
