YYYY,State,COUNTY,SubstanceName,DrugReports
2015,KY,CALLOWAY,Methadone,1
2015,PA,CAMBRIA,Buprenorphine,22
2015,PA,CAMBRIA,Tramadol,2
2015,PA,CAMERON,Buprenorphine,1
2015,KY,CAMPBELL,Heroin,464
2015,VA,CAMPBELL,Heroin,11
2015,PA,CARBON,Hydrocodone,1
2015,PA,CARBON,Morphine,1
2015,VA,CAROLINE,Buprenorphine,1
2015,VA,CAROLINE,Hydrocodone,2
2015,VA,CAROLINE,Morphine,3
2015,KY,CARROLL,Hydrocodone,8
2015,KY,CARROLL,Tramadol,1
2015,OH,CARROLL,Oxycodone,1
2015,VA,CARROLL,Methadone,3
2015,KY,CARTER,Tramadol,2
2015,PA,CENTRE,Heroin,50
2015,VA,CHARLOTTE,Oxycodone,4
2015,VA,CHARLOTTE,Oxymorphone,3
2015,PA,CHESTER,Morphine,6
2015,PA,CLARION,Oxycodone,2
2015,OH,CLARK,Buprenorphine,7
2015,OH,CLARK,Codeine,1
2015,OH,CLARK,Hydrocodone,15
2015,OH,CLARK,Morphine,1
2015,KY,CLAY,Methadone,4
2015,OH,CLERMONT,Methadone,3
2015,KY,CLINTON,Buprenorphine,4
2015,OH,CLINTON,Acetyl fentanyl,6
2015,OH,CLINTON,Oxycodone,23
2015,OH,CLINTON,Tramadol,3
2015,PA,CLINTON,Fentanyl,1
2015,PA,CLINTON,Heroin,26
2015,PA,COLUMBIA,Oxycodone,1
2015,OH,COLUMBIANA,Oxycodone,31
2015,OH,COLUMBIANA,Oxymorphone,2
2015,OH,CRAWFORD,Methadone,1
2015,VA,CULPEPER,Fentanyl,6
2015,VA,CULPEPER,Heroin,90
2015,VA,CULPEPER,Methadone,1
2015,KY,CUMBERLAND,Hydrocodone,2
2015,VA,CUMBERLAND,Methadone,1
2015,OH,CUYAHOGA,Acetyl fentanyl,18
2015,OH,CUYAHOGA,Oxycodone,402
2015,KY,DAVIESS,Morphine,4
2015,OH,DEFIANCE,Hydromorphone,5
2015,PA,DELAWARE,Hydromorphone,6
2015,WV,DODDRIDGE,Buprenorphine,2
2015,PA,ELK,Buprenorphine,4
2015,PA,ELK,Morphine,1
2015,KY,ELLIOTT,Heroin,3
2015,OH,ERIE,Hydrocodone,26
2015,KY,ESTILL,Oxycodone,9
2015,VA,FAIRFAX CITY,Heroin,2
2015,OH,FAIRFIELD,Fentanyl,27
2015,OH,FAIRFIELD,Heroin,277
2015,VA,FAUQUIER,Hydromorphone,8
2015,KY,FAYETTE,Methorphan,5
2015,OH,FAYETTE,Methadone,2
2015,PA,FAYETTE,Buprenorphine,42
2015,PA,FAYETTE,Morphine,3
2015,KY,FLEMING,Heroin,3
2015,WV,CABELL,Oxycodone,53
2015,WV,CABELL,Oxymorphone,1
2015,KY,CALDWELL,Oxycodone,3
2015,PA,CAMBRIA,Hydrocodone,6
2015,PA,CAMBRIA,Oxycodone,20
2015,PA,CAMBRIA,Oxymorphone,2
2015,KY,CAMPBELL,Hydrocodone,9
2015,VA,CAMPBELL,Oxycodone,4
2015,PA,CARBON,Acetyl fentanyl,1
2015,PA,CARBON,Fentanyl,11
2015,VA,CAROLINE,Tramadol,1
2015,KY,CARROLL,Fentanyl,7
2015,KY,CARROLL,Morphine,2
2015,VA,CARROLL,Heroin,1
2015,KY,CARTER,Acetyl fentanyl,1
2015,KY,CASEY,Morphine,2
2015,PA,CENTRE,Hydrocodone,8
2015,PA,CENTRE,Tramadol,6
2015,OH,CHAMPAIGN,Heroin,95
2015,OH,CHAMPAIGN,Methadone,1
2015,VA,CHARLOTTE,Hydrocodone,4
2015,PA,CHESTER,Heroin,324
2015,PA,CHESTER,Oxycodone,116
2015,VA,CHESTERFIELD,Fentanyl,17
2015,VA,CHESTERFIELD,Morphine,14
2015,KY,CHRISTIAN,Codeine,2
2015,KY,CHRISTIAN,Oxycodone,4
2015,KY,CHRISTIAN,Oxymorphone,2
2015,KY,CLARK,Fentanyl,2
2015,KY,CLARK,Methadone,5
2015,OH,CLARK,Fentanyl,51
2015,OH,CLERMONT,Oxycodone,36
2015,OH,CLERMONT,Oxymorphone,1
2015,KY,CLINTON,Methadone,1
2015,OH,CLINTON,Methadone,4
2015,PA,COLUMBIA,Fentanyl,2
2015,PA,COLUMBIA,Morphine,1
2015,OH,COLUMBIANA,Morphine,3
2015,OH,COSHOCTON,Buprenorphine,3
2015,OH,CRAWFORD,Morphine,1
2015,PA,CRAWFORD,Fentanyl,3
2015,PA,CRAWFORD,Hydromorphone,1
2015,PA,CRAWFORD,Methadone,1
2015,KY,CRITTENDEN,Morphine,1
2015,VA,CULPEPER,Buprenorphine,4
2015,KY,CUMBERLAND,Heroin,3
2015,KY,CUMBERLAND,Methadone,1
2015,PA,CUMBERLAND,Fentanyl,3
2015,OH,CUYAHOGA,Buprenorphine,105
2015,OH,CUYAHOGA,Mitragynine,1
2015,KY,DAVIESS,Buprenorphine,3
2015,KY,DAVIESS,Propoxyphene,1
2015,OH,DEFIANCE,Hydrocodone,19
2015,OH,DEFIANCE,Tramadol,4
2015,OH,DELAWARE,Fentanyl,5
2015,OH,DELAWARE,Hydromorphone,2
2015,OH,DELAWARE,Morphine,2
2015,PA,DELAWARE,Hydrocodone,39
2015,PA,DELAWARE,Tramadol,28
2015,VA,DICKENSON,Buprenorphine,12
2015,VA,DINWIDDIE,Heroin,3
2015,KY,EDMONSON,Tramadol,1
2015,OH,ERIE,Oxycodone,47
2015,OH,ERIE,Oxymorphone,12
2015,PA,ERIE,Oxycodone,15
2015,VA,FAIRFAX,Codeine,16
2015,VA,FAIRFAX,Oxycodone,111
2015,VA,FAIRFAX,Oxymorphone,2
2015,VA,FAUQUIER,Buprenorphine,17
2015,KY,FAYETTE,Hydrocodone,28
2015,KY,FAYETTE,Tramadol,8
2015,OH,FAYETTE,Heroin,84
2015,KY,FLEMING,Hydrocodone,8
2015,KY,FLOYD,Oxycodone,54
2015,KY,FLOYD,Oxymorphone,18
2015,KY,FRANKLIN,Oxycodone,22
2015,KY,FRANKLIN,Oxymorphone,1
2015,OH,FRANKLIN,Tramadol,36
2015,VA,FREDERICK,Buprenorphine,27
2015,OH,FULTON,Oxycodone,9
2015,PA,FULTON,Oxycodone,1
2015,OH,GALLIA,Heroin,171
2015,OH,GALLIA,Methadone,1
2015,KY,GARRARD,Oxycodone,4
2015,VA,GLOUCESTER,Heroin,23
2015,VA,GOOCHLAND,Buprenorphine,1
2015,KY,GRANT,Codeine,1
2015,KY,GRANT,Methadone,1
2015,VA,GRAYSON,Buprenorphine,2
2015,KY,GREEN,Hydrocodone,1
2015,WV,GREENBRIER,Hydromorphone,4
2015,PA,GREENE,Buprenorphine,11
2015,VA,GREENE,Heroin,12
2015,KY,GREENUP,Morphine,2
2015,VA,HALIFAX,Hydromorphone,2
2015,VA,HAMPTON CITY,Methadone,1
2015,OH,HANCOCK,Buprenorphine,17
2015,WV,HANCOCK,Fentanyl,1
2015,KY,HARDIN,Hydrocodone,16
2015,KY,HARDIN,Tramadol,1
2015,OH,HARDIN,Oxycodone,15
2015,PA,BLAIR,Morphine,5
2015,KY,BOONE,Buprenorphine,10
2015,VA,BOTETOURT,Morphine,3
2015,KY,BOYLE,Methadone,1
2015,KY,BRECKINRIDGE,Hydrocodone,1
2015,WV,BROOKE,Heroin,2
2015,VA,BUCHANAN,Buprenorphine,86
2015,PA,BUCKS,Hydrocodone,7
2015,PA,BUCKS,Morphine,6
2015,PA,BUCKS,Tramadol,7
2015,KY,BULLITT,Buprenorphine,1
2015,KY,BULLITT,Hydrocodone,13
2015,KY,BULLITT,Tramadol,1
2015,OH,BUTLER,Acetyl fentanyl,7
2015,OH,BUTLER,Fentanyl,129
2015,OH,BUTLER,Oxycodone,100
2015,OH,BUTLER,Oxymorphone,3
2015,WV,CABELL,Heroin,52
2015,KY,CALDWELL,Hydrocodone,12
2015,KY,CAMPBELL,Morphine,2
2015,VA,CARROLL,Buprenorphine,7
2015,VA,CARROLL,Codeine,1
2015,KY,CARTER,Buprenorphine,22
2015,KY,CASEY,Oxycodone,9
2015,PA,CENTRE,Codeine,1
2015,PA,CENTRE,Morphine,2
2015,OH,CHAMPAIGN,Acetyl fentanyl,1
2015,OH,CHAMPAIGN,Fentanyl,47
2015,OH,CHAMPAIGN,Oxycodone,18
2015,PA,CHESTER,Hydromorphone,5
2015,PA,CHESTER,Methadone,9
2015,VA,CHESTERFIELD,Hydrocodone,38
2015,VA,CHESTERFIELD,Oxycodone,93
2015,VA,CHESTERFIELD,Oxymorphone,3
2015,VA,CHESTERFIELD,Tramadol,9
2015,KY,CHRISTIAN,Hydrocodone,16
2015,KY,CLARK,Heroin,35
2015,KY,CLARK,Oxycodone,51
2015,OH,CLARK,Heroin,119
2015,OH,CLARK,Methadone,1
2015,VA,CLARKE,Oxycodone,3
2015,VA,CLARKE,Oxymorphone,1
2015,PA,CLEARFIELD,Acetyl fentanyl,2
2015,PA,CLEARFIELD,Fentanyl,2
2015,PA,CLEARFIELD,Heroin,31
2015,OH,CLERMONT,Hydrocodone,20
2015,OH,CLERMONT,Morphine,5
2015,OH,CLINTON,Buprenorphine,31
2015,OH,COSHOCTON,Heroin,21
2015,VA,CRAIG,Buprenorphine,1
2015,OH,CRAWFORD,Hydrocodone,10
2015,OH,CRAWFORD,Oxycodone,32
2015,OH,CRAWFORD,Tramadol,1
2015,VA,CULPEPER,Hydromorphone,5
2015,VA,CULPEPER,Morphine,2
2015,PA,CUMBERLAND,Buprenorphine,6
2015,PA,CUMBERLAND,Hydrocodone,3
2015,OH,CUYAHOGA,Hydromorphone,5
2015,OH,CUYAHOGA,Methadone,25
2015,OH,DARKE,Heroin,110
2015,PA,DAUPHIN,Heroin,705
2015,PA,DAUPHIN,Methadone,1
2015,PA,DAUPHIN,Propoxyphene,1
2015,KY,DAVIESS,Fentanyl,1
2015,KY,DAVIESS,Heroin,11
2015,OH,DEFIANCE,Acetyl fentanyl,9
2015,OH,DEFIANCE,Fentanyl,19
2015,OH,DEFIANCE,Oxycodone,21
2015,OH,DEFIANCE,Oxymorphone,2
2015,OH,DELAWARE,Buprenorphine,25
2015,OH,DELAWARE,Hydrocodone,15
2015,OH,DELAWARE,Tramadol,6
2015,PA,DELAWARE,Acetyl fentanyl,19
2015,PA,DELAWARE,Fentanyl,68
2015,PA,DELAWARE,Oxycodone,415
2015,PA,DELAWARE,Oxymorphone,2
2015,VA,DICKENSON,Fentanyl,1
2015,VA,DINWIDDIE,Oxycodone,3
2015,KY,EDMONSON,Hydrocodone,8
2015,PA,ELK,Heroin,13
2015,PA,ELK,Oxycodone,5
2015,KY,ELLIOTT,Buprenorphine,5
2015,OH,ERIE,Heroin,278
2015,OH,ERIE,Methadone,4
2015,PA,ERIE,Hydrocodone,22
2015,PA,ERIE,Morphine,6
2015,PA,ERIE,Tramadol,6
2015,VA,ESSEX,Buprenorphine,1
2015,KY,ESTILL,Buprenorphine,2
2015,VA,FAUQUIER,Acetyl fentanyl,4
2015,VA,FAUQUIER,Fentanyl,5
2015,VA,FAUQUIER,Heroin,137
2015,KY,FAYETTE,Codeine,1
2015,KY,FAYETTE,Morphine,12
2015,OH,FAYETTE,Buprenorphine,10
2015,OH,FAYETTE,Codeine,2
2015,PA,FAYETTE,Oxycodone,22
2015,PA,FAYETTE,Oxymorphone,6
2015,VA,FRANKLIN,Codeine,1
2015,VA,FREDERICK,Hydromorphone,10
2015,VA,FREDERICK,Methadone,5
2015,PA,ELK,Hydrocodone,6
2015,KY,ELLIOTT,Oxycodone,1
2015,KY,ELLIOTT,Oxymorphone,1
2015,OH,ERIE,Codeine,5
2015,PA,ERIE,Heroin,205
2015,PA,ERIE,Hydrocodeinone,1
2015,VA,ESSEX,Tramadol,1
2015,VA,FAIRFAX,Heroin,340
2015,VA,FAIRFAX,Methadone,8
2015,OH,FAIRFIELD,Buprenorphine,69
2015,KY,FAYETTE,Acetyl fentanyl,5
2015,KY,FAYETTE,Fentanyl,75
2015,OH,FAYETTE,Oxycodone,11
2015,WV,FAYETTE,Tramadol,1
2015,KY,FLEMING,Methorphan,1
2015,KY,FLOYD,Heroin,2
2015,KY,FLOYD,Methadone,12
2015,VA,FLUVANNA,Oxycodone,5
2015,VA,FLUVANNA,Oxymorphone,1
2015,KY,FRANKLIN,Heroin,62
2015,KY,FRANKLIN,Propoxyphene,1
2015,OH,FRANKLIN,Acetyl fentanyl,1
2015,OH,FRANKLIN,Fentanyl,88
2015,OH,FRANKLIN,Hydromorphone,7
2015,PA,FRANKLIN,Oxycodone,27
2015,PA,FRANKLIN,Oxymorphone,1
2015,VA,FRANKLIN,Fentanyl,1
2015,VA,FRANKLIN,Hydromorphone,1
2015,VA,FRANKLIN,Morphine,8
2015,VA,FRANKLIN,Tramadol,3
2015,VA,FREDERICK,Fentanyl,15
2015,VA,FREDERICK,Morphine,9
2015,VA,FREDERICK,Tramadol,3
2015,KY,GARRARD,Heroin,2
2015,OH,GEAUGA,Acetyl fentanyl,1
2015,OH,GEAUGA,Morphine,2
2015,WV,GILMER,Hydromorphone,1
2015,VA,GLOUCESTER,Oxycodone,13
2015,VA,GOOCHLAND,Morphine,1
2015,KY,GRANT,Hydrocodone,1
2015,KY,GRANT,Oxycodone,13
2015,KY,GRAYSON,Hydromorphone,2
2015,WV,GREENBRIER,Tramadol,1
2015,OH,GREENE,Hydrocodone,19
2015,OH,GREENE,Oxycodone,43
2015,KY,GREENUP,Buprenorphine,5
2015,OH,GUERNSEY,Acetyl fentanyl,1
2015,OH,GUERNSEY,Fentanyl,7
2015,OH,GUERNSEY,Hydromorphone,2
2015,OH,GUERNSEY,Methadone,1
2015,VA,HALIFAX,Hydrocodone,6
2015,OH,HAMILTON,Butyryl fentanyl,6
2015,OH,HAMILTON,Oxycodone,250
2015,OH,HAMILTON,Propoxyphene,1
2015,WV,HAMPSHIRE,Oxycodone,8
2015,OH,HANCOCK,Acetyl fentanyl,4
2015,OH,HANCOCK,Fentanyl,31
2015,OH,HANCOCK,Hydromorphone,3
2015,OH,HANCOCK,Morphine,2
2015,OH,HANCOCK,Tramadol,4
2015,VA,HANOVER,Fentanyl,6
2015,VA,HANOVER,Hydromorphone,1
2015,OH,HARDIN,Heroin,87
2015,KY,HARLAN,Buprenorphine,95
2015,KY,HARRISON,Buprenorphine,5
2015,OH,HARRISON,Buprenorphine,6
2015,WV,HARRISON,Hydrocodone,4
2015,KY,HART,Oxycodone,1
2015,KY,HENDERSON,Morphine,1
2015,KY,HENRY,Morphine,1
2015,VA,HENRY,Hydrocodone,26
2015,VA,HENRY,Tramadol,1
2015,KY,HICKMAN,Heroin,1
2015,OH,HIGHLAND,Fentanyl,26
2015,OH,HIGHLAND,Heroin,154
2015,PA,INDIANA,Oxycodone,1
2015,PA,INDIANA,Oxymorphone,3
2015,VA,ISLE OF WIGHT,Tramadol,1
2015,OH,JACKSON,Buprenorphine,85
2015,KY,JEFFERSON,Hydrocodone,157
2015,KY,JEFFERSON,Oxycodone,81
2015,KY,JEFFERSON,Oxymorphone,4
2015,OH,JEFFERSON,Oxymorphone,3
2015,PA,JEFFERSON,Fentanyl,1
2015,KY,JESSAMINE,Methadone,3
2015,KY,JOHNSON,Hydromorphone,1
2015,WV,KANAWHA,Buprenorphine,3
2015,KY,KENTON,Hydrocodone,17
2015,VA,KING WILLIAM,Fentanyl,3
2015,KY,KNOTT,Oxycodone,11
2015,KY,KNOX,Codeine,2
2015,KY,KNOX,Oxycodone,76
2015,KY,KNOX,Oxymorphone,5
2015,OH,LAKE,Codeine,5
2015,KY,LAUREL,Hydrocodone,13
2015,KY,LAUREL,Oxycodone,50
2015,KY,LAWRENCE,Heroin,3
2015,OH,LAWRENCE,Heroin,96
2015,PA,LAWRENCE,Buprenorphine,4
2015,PA,LEBANON,Heroin,354
2015,PA,LEBANON,Methadone,1
2015,OH,DELAWARE,Oxycodone,48
2015,OH,DELAWARE,Oxymorphone,2
2015,PA,DELAWARE,Buprenorphine,131
2015,PA,DELAWARE,Morphine,19
2015,VA,DICKENSON,Hydrocodone,19
2015,VA,DICKENSON,Tramadol,1
2015,VA,DINWIDDIE,Morphine,3
2015,OH,ERIE,Tramadol,5
2015,VA,ESSEX,Heroin,1
2015,VA,FAIRFAX,Buprenorphine,43
2015,VA,FAIRFAX,Fentanyl,21
2015,VA,FAIRFAX,Morphine,14
2015,OH,FAIRFIELD,Methadone,2
2015,VA,FAUQUIER,Codeine,1
2015,VA,FAUQUIER,Hydrocodone,9
2015,VA,FAUQUIER,Methadone,6
2015,VA,FAUQUIER,Tramadol,4
2015,OH,FAYETTE,Acetyl fentanyl,2
2015,WV,FAYETTE,Buprenorphine,3
2015,VA,FLUVANNA,Methadone,1
2015,PA,FOREST,Oxycodone,1
2015,OH,FRANKLIN,Heroin,1685
2015,OH,FRANKLIN,Propoxyphene,1
2015,PA,FRANKLIN,Acetyl fentanyl,2
2015,VA,FRANKLIN,Heroin,23
2015,VA,FREDERICK,Heroin,146
2015,VA,FREDERICK,Oxycodone,24
2015,KY,FULTON,Oxycodone,5
2015,OH,FULTON,Acetyl fentanyl,1
2015,KY,GALLATIN,Oxycodone,1
2015,OH,GALLIA,Buprenorphine,38
2015,OH,GALLIA,Morphine,9
2015,OH,GEAUGA,Heroin,83
2015,KY,GRANT,Buprenorphine,4
2015,KY,GRAYSON,Heroin,10
2015,WV,GREENBRIER,Heroin,30
2015,OH,GREENE,Acetyl fentanyl,4
2015,OH,GREENE,Buprenorphine,15
2015,OH,GREENE,Morphine,5
2015,VA,GREENE,Buprenorphine,1
2015,VA,GREENE,Morphine,1
2015,KY,GREENUP,Codeine,1
2015,KY,GREENUP,Hydrocodone,3
2015,OH,HAMILTON,Acetyl fentanyl,106
2015,OH,HAMILTON,Hydromorphone,2
2015,OH,HANCOCK,Codeine,6
2015,OH,HANCOCK,Heroin,200
2015,OH,HANCOCK,Propoxyphene,2
2015,WV,HANCOCK,Heroin,7
2015,WV,HANCOCK,Oxycodone,1
2015,VA,HANOVER,Heroin,83
2015,VA,HANOVER,Methadone,4
2015,OH,HARDIN,Fentanyl,8
2015,OH,HARDIN,Tramadol,2
2015,WV,HARDY,Hydrocodone,1
2015,KY,HARLAN,Hydrocodone,25
2015,KY,HARLAN,Tramadol,1
2015,KY,HARRISON,Heroin,96
2015,KY,HARRISON,Methadone,1
2015,WV,HARRISON,Morphine,1
2015,KY,HENDERSON,Methadone,2
2015,VA,HENRICO,Codeine,4
2015,VA,HENRICO,Hydrocodone,31
2015,VA,HENRICO,Methorphan,1
2015,VA,HENRICO,Tramadol,12
2015,KY,HENRY,Fentanyl,3
2015,KY,HENRY,Hydrocodone,4
2015,KY,HENRY,Hydromorphone,1
2015,OH,HENRY,Heroin,11
2015,OH,HIGHLAND,Buprenorphine,2
2015,OH,HIGHLAND,Morphine,2
2015,KY,HOPKINS,Fentanyl,1
2015,KY,HOPKINS,Morphine,2
2015,PA,HUNTINGDON,Methadone,1
2015,OH,HURON,Acetyl fentanyl,3
2015,OH,HURON,Methadone,6
2015,VA,ISLE OF WIGHT,Oxycodone,2
2015,WV,JACKSON,Fentanyl,21
2015,KY,JEFFERSON,Tramadol,20
2015,OH,JEFFERSON,Acetyl fentanyl,2
2015,OH,JEFFERSON,Tramadol,1
2015,WV,JEFFERSON,Heroin,9
2015,KY,JOHNSON,Oxycodone,30
2015,KY,JOHNSON,Oxymorphone,1
2015,PA,JUNIATA,Buprenorphine,3
2015,WV,KANAWHA,Heroin,152
2015,WV,KANAWHA,Hydrocodone,6
2015,VA,KING GEORGE,Heroin,20
2015,VA,KING GEORGE,Methadone,2
2015,KY,KNOX,Fentanyl,2
2015,KY,KNOX,Hydromorphone,2
2015,OH,KNOX,Oxycodone,1
2015,PA,LACKAWANNA,Oxycodone,17
2015,OH,LAKE,Propoxyphene,2
2015,PA,LANCASTER,Oxymorphone,1
2015,VA,LANCASTER,Oxycodone,5
2015,PA,LAWRENCE,Methadone,2
2015,PA,LEBANON,Fentanyl,30
2015,KY,LEE,Hydromorphone,2
2015,VA,LEE,Oxymorphone,1
2015,PA,LEHIGH,Buprenorphine,1
2015,WV,GREENBRIER,Oxymorphone,50
2015,OH,GREENE,Tramadol,6
2015,VA,GREENSVILLE,Oxycodone,4
2015,KY,GREENUP,Heroin,19
2015,OH,GUERNSEY,Oxymorphone,9
2015,VA,HALIFAX,Oxycodone,9
2015,OH,HAMILTON,Hydrocodone,88
2015,OH,HAMILTON,Tramadol,26
2015,WV,HAMPSHIRE,Tramadol,3
2015,OH,HANCOCK,Oxymorphone,5
2015,VA,HANOVER,Oxycodone,20
2015,VA,HANOVER,Oxymorphone,1
2015,KY,HARDIN,Buprenorphine,8
2015,OH,HARRISON,Hydrocodone,1
2015,WV,HARRISON,Acetyl fentanyl,26
2015,KY,HENDERSON,Hydrocodone,2
2015,OH,HENRY,Oxycodone,2
2015,OH,HENRY,Oxymorphone,1
2015,VA,HENRY,Buprenorphine,1
2015,KY,HOPKINS,Hydromorphone,6
2015,KY,HOPKINS,Tramadol,2
2015,OH,HURON,Hydrocodone,13
2015,PA,INDIANA,Fentanyl,7
2015,VA,ISLE OF WIGHT,Heroin,33
2015,OH,JACKSON,Codeine,2
2015,OH,JACKSON,Hydrocodone,24
2015,VA,JAMES CITY,Fentanyl,2
2015,VA,JAMES CITY,Hydrocodone,3
2015,VA,JAMES CITY,Tramadol,2
2015,KY,JEFFERSON,Meperidine,1
2015,OH,JEFFERSON,Fentanyl,3
2015,PA,JEFFERSON,Heroin,15
2015,WV,JEFFERSON,Oxycodone,2
2015,KY,JOHNSON,Heroin,2
2015,KY,JOHNSON,Methadone,1
2015,VA,KING GEORGE,Oxycodone,10
2015,VA,KING GEORGE,Oxymorphone,5
2015,VA,KING WILLIAM,Heroin,8
2015,KY,KNOX,Morphine,1
2015,OH,KNOX,Heroin,31
2015,PA,LACKAWANNA,Heroin,363
2015,PA,LACKAWANNA,Methadone,2
2015,OH,LAKE,Buprenorphine,43
2015,PA,LANCASTER,Heroin,512
2015,KY,LAUREL,Buprenorphine,21
2015,KY,LAUREL,Morphine,1
2015,OH,LAWRENCE,Buprenorphine,5
2015,OH,LAWRENCE,Morphine,1
2015,PA,LAWRENCE,Hydrocodone,3
2015,PA,LAWRENCE,Oxycodone,11
2015,PA,LAWRENCE,Oxymorphone,1
2015,PA,LEBANON,Acetyl fentanyl,5
2015,PA,LEBANON,Buprenorphine,15
2015,PA,LEBANON,Morphine,9
2015,KY,LEE,Hydrocodone,6
2015,KY,LEE,Methadone,2
2015,VA,LEE,Codeine,1
2015,VA,LEE,Oxycodone,20
2015,PA,LEHIGH,Tramadol,5
2015,KY,LETCHER,Oxycodone,9
2015,KY,LEWIS,Oxycodone,25
2015,KY,LINCOLN,Hydromorphone,1
2015,KY,LIVINGSTON,Hydrocodone,2
2015,KY,LIVINGSTON,Pethidine,1
2015,KY,LOGAN,Oxycodone,3
2015,KY,LOGAN,Oxymorphone,4
2015,OH,LOGAN,Oxycodone,24
2015,WV,LOGAN,Heroin,22
2015,OH,LORAIN,Codeine,2
2015,OH,LORAIN,Heroin,476
2015,OH,LORAIN,Methadone,6
2015,VA,LOUDOUN,Methadone,3
2015,VA,LOUISA,Fentanyl,2
2015,VA,LOUISA,Hydromorphone,3
2015,VA,LOUISA,Tramadol,2
2015,OH,LUCAS,Acetyl fentanyl,1
2015,VA,LUNENBURG,Hydromorphone,2
2015,PA,LUZERNE,Oxycodone,21
2015,KY,LYON,Codeine,1
2015,KY,MADISON,Acetyl fentanyl,11
2015,KY,MADISON,Hydromorphone,1
2015,KY,MADISON,Tramadol,3
2015,OH,MADISON,Heroin,94
2015,OH,MADISON,Methadone,1
2015,VA,MADISON,Hydrocodone,2
2015,VA,MADISON,Methadone,1
2015,OH,MAHONING,Fentanyl,12
2015,OH,MAHONING,Hydromorphone,1
2015,KY,MARION,Hydrocodone,14
2015,KY,MARION,Methadone,2
2015,OH,MARION,Oxycodone,34
2015,KY,MARTIN,Hydromorphone,1
2015,VA,MARTINSVILLE CITY,Hydromorphone,1
2015,VA,MATHEWS,Buprenorphine,8
2015,VA,MATHEWS,Morphine,3
2015,KY,MCCRACKEN,Oxycodone,18
2015,WV,MCDOWELL,Oxycodone,10
2015,WV,MCDOWELL,Oxymorphone,2
2015,PA,MCKEAN,Tramadol,1
2015,KY,MEADE,Hydrocodone,1
2015,VA,MECKLENBURG,Heroin,12
2015,KY,FLEMING,Methadone,4
2015,KY,FLOYD,Buprenorphine,40
2015,KY,FLOYD,Codeine,1
2015,KY,FLOYD,Hydrocodone,40
2015,KY,FLOYD,Morphine,3
2015,KY,FLOYD,Tramadol,4
2015,VA,FLOYD,Hydrocodone,1
2015,VA,FLUVANNA,Heroin,5
2015,KY,FRANKLIN,Buprenorphine,11
2015,KY,FRANKLIN,Codeine,3
2015,KY,FRANKLIN,Hydrocodone,13
2015,KY,FRANKLIN,Morphine,1
2015,OH,FRANKLIN,Furanyl fentanyl,1
2015,PA,FRANKLIN,Buprenorphine,6
2015,PA,FRANKLIN,Codeine,1
2015,PA,FRANKLIN,Morphine,3
2015,VA,FRANKLIN,Methadone,1
2015,KY,FULTON,Hydrocodone,1
2015,KY,FULTON,Morphine,2
2015,OH,FULTON,Fentanyl,5
2015,OH,FULTON,Heroin,14
2015,PA,FULTON,Heroin,2
2015,KY,GALLATIN,Buprenorphine,6
2015,OH,GEAUGA,Fentanyl,13
2015,VA,GILES,Fentanyl,1
2015,VA,GILES,Heroin,4
2015,WV,GILMER,Tramadol,1
2015,VA,GLOUCESTER,Buprenorphine,3
2015,VA,GLOUCESTER,Hydrocodone,4
2015,VA,GLOUCESTER,Tramadol,2
2015,KY,GRANT,Morphine,3
2015,WV,GRANT,Buprenorphine,3
2015,KY,GRAVES,Morphine,2
2015,VA,GREENE,Oxycodone,2
2015,VA,GREENSVILLE,Heroin,16
2015,OH,HAMILTON,Buprenorphine,79
2015,OH,HAMILTON,Codeine,14
2015,OH,HAMILTON,Morphine,50
2015,WV,HAMPSHIRE,Buprenorphine,2
2015,WV,HAMPSHIRE,Morphine,3
2015,KY,HARDIN,Heroin,29
2015,KY,HARDIN,Methadone,1
2015,WV,HARDY,Hydromorphone,1
2015,KY,HARLAN,Oxycodone,66
2015,WV,HARRISON,Heroin,138
2015,WV,HARRISON,Oxycodone,14
2015,VA,HENRICO,Hydromorphone,10
2015,VA,HENRY,Heroin,8
2015,VA,HENRY,Methadone,3
2015,KY,HICKMAN,Hydrocodone,1
2015,OH,HIGHLAND,Codeine,1
2015,OH,HOCKING,Heroin,20
2015,OH,HOCKING,Mitragynine,1
2015,OH,HOLMES,Hydromorphone,1
2015,OH,HURON,Fentanyl,14
2015,OH,HURON,Heroin,161
2015,OH,HURON,Oxycodone,65
2015,PA,INDIANA,Buprenorphine,10
2015,OH,JACKSON,Fentanyl,5
2015,OH,JACKSON,Heroin,69
2015,KY,JEFFERSON,Hydromorphone,1
2015,OH,JEFFERSON,Buprenorphine,7
2015,OH,JEFFERSON,Hydrocodone,8
2015,PA,JEFFERSON,Buprenorphine,2
2015,PA,JEFFERSON,Morphine,1
2015,KY,JESSAMINE,Fentanyl,3
2015,KY,JESSAMINE,Heroin,64
2015,WV,KANAWHA,Acetyl fentanyl,1
2015,WV,KANAWHA,Oxycodone,18
2015,WV,KANAWHA,Oxymorphone,15
2015,KY,KENTON,Buprenorphine,22
2015,KY,KENTON,Morphine,4
2015,VA,KING AND QUEEN,Heroin,2
2015,VA,KING WILLIAM,Morphine,1
2015,OH,LAKE,Morphine,8
2015,PA,LANCASTER,Buprenorphine,18
2015,PA,LANCASTER,Codeine,2
2015,PA,LANCASTER,Hydrocodone,11
2015,PA,LANCASTER,Morphine,1
